wbf,species,temperature,context
400.91,5,28.7,2
848.08,4,31.3,2
595.95,3,28.8,2
630,3,31,2
565.38,3,29.8,2
848.08,2,29.5,2
711.29,5,28.1,2
501.14,3,28.1,2
551.25,3,26.5,2
432.35,1,27.6,2
612.5,1,32,2
408.33,5,27.3,2
735,5,27.2,2
612.5,5,28.7,2
565.38,3,29.1,2
551.25,3,29.8,2
512.79,3,27.5,2
689.06,5,26.9,2
580.26,3,28,2
735,5,27.1,2
512.79,1,25.3,2
512.79,1,29.5,2
668.18,5,27.9,2
630,3,31.7,2
668.18,5,29.2,2
816.67,2,27.9,2
668.18,5,26.9,2
551.25,3,29.8,2
882,2,27.7,2
711.29,2,30.5,2
361.48,5,28.2,2
958.7,2,31.2,2
711.29,5,28,2
386.84,5,28.9,2
386.84,5,27.9,2
565.38,3,25.6,2
565.38,3,27.1,2
689.06,5,27.1,2
689.06,5,26.9,2
648.53,5,26.9,2
612.5,5,27.1,2
565.38,3,29.8,2
689.06,5,27.2,2
551.25,3,26.7,2
668.18,5,27,2
882,4,31.1,2
400.91,5,28.2,2
848.08,4,31,2
816.67,2,28.4,2
848.08,4,29.3,2
612.5,3,26.6,2
501.14,3,26.7,2
424.04,5,28.7,2
648.53,5,28.1,2
689.06,5,29.3,2
630,3,31.5,2
668.18,5,28,2
711.29,5,31.1,2
735,5,26.9,2
668.18,5,26.9,2
441,5,28.5,2
612.5,3,30.6,2
958.7,2,26.5,2
668.18,5,28.2,2
400.91,5,29.3,2
479.35,3,27.2,2
735,5,31,2
630,5,28.2,2
537.8,3,25.9,2
918.75,2,27.8,2
848.08,4,29.1,2
816.67,4,29.5,2
711.29,2,27.8,2
760.34,2,28.7,2
668.18,5,26.9,2
612.5,5,27.3,2
735,5,26.9,2
551.25,3,25.5,2
551.25,3,25.8,2
380.17,5,31.1,2
689.06,5,26.9,2
525,1,31,2
580.26,3,28,2
612.5,3,29.2,2
689.06,5,26.9,2
668.18,5,29.3,2
958.7,2,31.6,2
373.73,5,27.1,2
848.08,4,30.1,2
668.18,5,26.9,2
525,3,27.7,2
648.53,5,27.8,2
760.34,4,27,2
612.5,3,30.6,2
689.06,5,26.9,2
551.25,3,27.1,2
551.25,3,29.7,2
711.29,5,29.2,2
787.5,2,25.1,2
630,3,28.4,2
479.35,5,26.9,2
689.06,5,27.1,2
551.25,1,25.2,2
918.75,2,28.3,2
595.95,3,30,2
551.25,3,28.5,2
689.06,5,28,2
367.5,5,26.9,2
400.91,5,26.9,2
490,3,28.4,2
668.18,5,27,2
760.34,5,31.1,2
689.06,5,26.9,2
512.79,3,25,2
512.79,3,27,2
958.7,2,28.5,2
551.25,3,27.4,2
580.26,3,30,2
580.26,3,30,2
537.8,3,26.4,2
760.34,5,29.4,2
735,5,27.2,2
400.91,5,28.9,2
580.26,3,30,2
630,5,26.9,2
595.95,3,31.4,2
580.26,3,29.9,2
816.67,2,31.5,2
668.18,5,26.9,2
760.34,5,31.2,2
612.5,3,29.7,2
668.18,5,27,2
537.8,1,28.4,2
689.06,5,26.9,2
551.25,1,30.4,2
400.91,5,28.1,2
393.75,5,27.3,2
735,5,29.5,2
711.29,5,28,2
689.06,5,27.9,2
565.38,1,28.2,2
816.67,2,28.3,2
735,5,27.2,2
595.95,3,29.3,2
630,3,31.1,2
551.25,3,26.9,2
735,2,27,2
735,5,28,2
711.29,5,27.2,2
459.38,1,27,2
760.34,5,31,2
711.29,5,28,2
735,2,28.6,2
958.7,2,29.4,2
816.67,4,30.2,2
380.17,5,28.4,2
393.75,5,28.5,2
668.18,5,28,2
595.95,3,28.7,2
551.25,3,26.4,2
668.18,5,26.8,2
469.15,1,27.3,2
668.18,5,26.9,2
595.95,3,29.5,2
565.38,3,31.5,2
689.06,5,26.9,2
551.25,3,28.9,2
689.06,5,28.8,2
668.18,5,26.9,2
648.53,5,26.9,2
760.34,5,29.4,2
787.5,5,29.4,2
490,1,32.2,2
882,2,31.4,2
565.38,3,27.5,2
408.33,5,29,2
848.08,2,31,2
668.18,5,27.1,2
612.5,3,31.6,2
689.06,2,31.8,2
551.25,1,31.2,2
760.34,5,28.8,2
525,1,29.5,2
565.38,3,29,2
711.29,2,29,2
882,4,31.6,2
760.34,5,29.4,2
689.06,5,28.6,2
512.79,1,28.2,2
648.53,5,28,2
479.35,3,26.5,2
612.5,3,29.3,2
711.29,5,28,2
689.06,1,30.1,2
551.25,3,29.8,2
711.29,5,26.9,2
711.29,5,26.9,2
551.25,3,28.8,2
735,5,27,2
848.08,2,28.6,2
760.34,5,31,2
648.53,5,26.9,2
565.38,3,31.5,2
612.5,3,29.7,2
386.84,5,27.1,2
668.18,5,26.9,2
848.08,2,26.6,2
630,2,28.6,2
612.5,3,30.6,2
668.18,5,27.1,2
689.06,5,26.9,2
735,5,26.9,2
595.95,3,30,2
537.8,3,29,2
711.29,5,27.1,2
711.29,5,26.9,2
882,4,29.9,2
512.79,3,27.7,2
882,2,27.6,2
595.95,3,28.3,2
512.79,3,25,2
735,5,27.9,2
612.5,5,28.1,2
760.34,5,28,2
501.14,1,29.2,2
512.79,1,29,2
501.14,3,25.8,2
711.29,5,29.4,2
612.5,3,31.6,2
551.25,1,27.3,2
630,3,31.5,2
551.25,3,27.6,2
490,1,28,2
393.75,5,28.5,2
537.8,3,27.5,2
882,2,31.3,2
595.95,3,31.5,2
711.29,5,28,2
501.14,1,28.2,2
648.53,5,28,2
373.73,5,28.1,2
501.14,3,26.9,2
400.91,5,28,2
630,3,29.7,2
400.91,5,28,2
424.04,5,28.1,2
380.17,5,27.4,2
689.06,5,26.9,2
648.53,3,30.2,2
816.67,4,31.1,2
689.06,5,26.9,2
386.84,5,27.4,2
760.34,4,27,2
630,5,26.6,2
595.95,3,31.5,2
595.95,3,30.9,2
525,1,28.4,2
512.79,3,29.2,2
424.04,5,28.4,2
565.38,3,29.8,2
735,5,28,2
918.75,2,30.4,2
393.75,5,29,2
386.84,5,27.3,2
711.29,5,26.9,2
512.79,1,32.3,2
816.67,2,25.8,2
512.79,3,26.6,2
373.73,5,28.1,2
648.53,5,28.6,2
416.04,5,27.3,2
612.5,3,29.7,2
711.29,5,28.1,2
512.79,1,31.7,2
595.95,3,29.8,2
512.79,3,25.9,2
393.75,5,26.9,2
711.29,5,26.9,2
551.25,3,26.5,2
537.8,1,29.5,2
689.06,2,27.5,2
882,2,29.1,2
393.75,5,29.4,2
668.18,5,28,2
373.73,5,29.3,2
501.14,3,27.8,2
612.5,3,31.7,2
689.06,5,27,2
551.25,1,29.5,2
565.38,3,29.7,2
689.06,5,26.9,2
612.5,3,30,2
816.67,2,27.6,2
551.25,1,29.6,2
612.5,3,28.9,2
648.53,5,28,2
565.38,1,28,2
882,2,29.8,2
565.38,3,29.8,2
525,1,29.5,2
735,5,27.1,2
380.17,5,29.7,2
400.91,5,27.3,2
537.8,5,27.1,2
580.26,1,26.1,2
501.14,1,28.7,2
711.29,5,28,2
689.06,5,27,2
565.38,3,29.8,2
848.08,2,27.8,2
668.18,5,26.8,2
612.5,3,29.7,2
525,3,28,2
816.67,2,25.3,2
711.29,5,31.1,2
668.18,5,26.9,2
848.08,4,28.4,2
367.5,5,26,2
787.5,5,29.3,2
711.29,5,28,2
787.5,2,28.4,2
537.8,3,26.8,2
551.25,1,26.3,2
711.29,5,26.9,2
787.5,2,29.5,2
816.67,2,29.4,2
612.5,3,31.4,2
408.33,5,28.4,2
400.91,5,27,2
551.25,3,28,2
393.75,5,28.5,2
565.38,3,30,2
355.65,5,28.9,2
400.91,5,28.1,2
918.75,2,29.7,2
816.67,2,27.8,2
711.29,5,27,2
848.08,2,28.3,2
450,5,31.2,2
432.35,5,28.8,2
551.25,3,29.7,2
711.29,2,28.6,2
537.8,3,27,2
882,2,28.9,2
551.25,1,30.3,2
668.18,5,26.9,2
848.08,2,31.5,2
711.29,5,28,2
537.8,5,28,2
735,5,27.2,2
648.53,5,29.3,2
787.5,2,26.2,2
668.18,2,28.9,2
551.25,1,26.3,2
551.25,1,28.1,2
525,3,28.2,2
689.06,5,26.9,2
393.75,5,27,2
386.84,5,28,2
711.29,5,28,2
882,4,31.1,2
525,3,28.6,2
612.5,1,27.8,2
689.06,5,27,2
551.25,1,29.5,2
848.08,4,30,2
668.18,5,27.9,2
848.08,2,28.5,2
711.29,5,28,2
565.38,3,29.5,2
380.17,5,29.2,2
580.26,3,29.7,2
958.7,2,31.2,2
711.29,5,27,2
551.25,3,31.1,2
958.7,2,31.4,2
386.84,5,28,2
689.06,5,26.9,2
711.29,5,28,2
668.18,5,26,2
512.79,1,25.4,2
469.15,1,27.2,2
580.26,3,30.8,2
689.06,5,27.9,2
760.34,5,29.5,2
367.5,5,28.3,2
459.38,1,27.7,2
393.75,5,27.9,2
612.5,3,31.5,2
735,2,27.2,2
958.7,2,29.4,2
711.29,5,27.2,2
668.18,5,28.7,2
580.26,3,30.1,2
689.06,5,31,2
580.26,3,28.6,2
408.33,5,27.7,2
580.26,5,28,2
580.26,1,31.3,2
525,3,25.9,2
735,5,27,2
711.29,5,28,2
551.25,3,28,2
512.79,3,26.8,2
512.79,3,27,2
648.53,5,28,2
735,5,27,2
565.38,3,30.2,2
668.18,5,26.9,2
373.73,5,28,2
668.18,3,31,2
400.91,5,26.9,2
580.26,3,29.3,2
735,5,31.2,2
711.29,5,31,2
551.25,3,30,2
612.5,3,30.1,2
565.38,3,28.8,2
580.26,3,30.9,2
689.06,5,28,2
565.38,3,29.9,2
735,2,27.5,2
565.38,3,28.6,2
537.8,3,29.6,2
551.25,3,26.4,2
612.5,3,28.1,2
551.25,3,26.5,2
668.18,5,28,2
595.95,1,30.5,2
735,5,27.2,2
711.29,5,27.1,2
735,5,29.4,2
580.26,3,28.8,2
668.18,5,31,2
525,3,28.8,2
630,5,29.5,2
668.18,2,27.6,2
595.95,3,29.9,2
386.84,5,27.8,2
711.29,5,28,2
416.04,5,28,2
648.53,5,28,2
501.14,1,29.2,2
882,2,27.6,2
565.38,3,29.8,2
373.73,5,27.5,2
668.18,5,29.3,2
416.04,5,31.2,2
882,2,28,2
380.17,5,28.1,2
565.38,1,28.6,2
565.38,3,30,2
668.18,5,27,2
580.26,3,28.7,2
400.91,5,29.2,2
668.18,5,26.9,2
386.84,5,27.2,2
689.06,5,28,2
760.34,4,27.7,2
648.53,5,27,2
648.53,3,30,2
668.18,5,26.8,2
386.84,5,28.5,2
735,5,29.4,2
393.75,5,28.3,2
848.08,4,31,2
787.5,2,29.4,2
848.08,2,28.9,2
648.53,5,27,2
393.75,5,28.5,2
416.04,5,28.3,2
735,5,27.1,2
595.95,3,31.6,2
501.14,3,28.5,2
400.91,5,27.1,2
386.84,5,27.6,2
400.91,5,26.9,2
612.5,3,31.5,2
380.17,5,29.3,2
848.08,2,28,2
711.29,5,26.9,2
416.04,5,29.1,2
918.75,2,30.8,2
490,3,26.9,2
537.8,3,25.9,2
408.33,5,27.9,2
816.67,4,27.1,2
393.75,5,28,2
525,1,29.5,2
882,2,29.5,2
595.95,3,29.9,2
551.25,3,28.8,2
380.17,5,30.4,2
689.06,5,27,2
400.91,5,27.1,2
848.08,4,31.3,2
612.5,3,30.6,2
918.75,2,29.5,2
432.35,1,28.1,2
580.26,3,29.8,2
689.06,5,27,2
512.79,1,27,2
380.17,5,28,2
689.06,5,28,2
595.95,1,29.5,2
501.14,1,31.1,2
918.75,2,29.5,2
711.29,5,26.9,2
711.29,5,27.2,2
565.38,3,29.7,2
668.18,5,26.9,2
580.26,3,31.5,2
711.29,5,29.1,2
958.7,4,31.2,2
537.8,3,25.6,2
400.91,5,27.8,2
882,2,28.5,2
537.8,3,28.2,2
565.38,3,26.4,2
565.38,3,28.4,2
735,5,27.1,2
565.38,3,26.7,2
565.38,3,28.8,2
512.79,3,27.1,2
668.18,5,27,2
393.75,5,30.4,2
537.8,3,27.7,2
711.29,5,28,2
787.5,2,27,2
787.5,5,29.4,2
373.73,5,25,2
668.18,5,28,2
479.35,1,25.5,2
689.06,5,28.7,2
537.8,3,28.5,2
648.53,5,28,2
400.91,5,29.3,2
525,3,26.9,2
459.38,5,27.2,2
537.8,3,26.4,2
882,2,32.1,2
580.26,3,31.6,2
848.08,4,30.1,2
380.17,5,27.3,2
551.25,3,31.6,2
711.29,5,26.9,2
787.5,2,25,2
630,5,27,2
882,2,27.8,2
648.53,5,28,2
565.38,3,29.9,2
689.06,5,28,2
565.38,3,26.4,2
612.5,3,31.7,2
848.08,4,28.8,2
735,5,26.9,2
848.08,4,31.1,2
735,5,27.2,2
565.38,3,28.5,2
580.26,3,31.7,2
668.18,5,28,2
668.18,5,26.9,2
537.8,3,28.5,2
918.75,2,29.7,2
918.75,2,31.8,2
689.06,5,28,2
525,3,28.9,2
537.8,3,26.4,2
393.75,5,29.3,2
816.67,4,28.2,2
668.18,2,29.1,2
537.8,3,26.9,2
393.75,5,30.5,2
551.25,3,30.3,2
882,2,27.5,2
551.25,3,27.5,2
400.91,5,27.3,2
432.35,5,29.2,2
551.25,3,26.5,2
490,5,27.1,2
525,1,30.6,2
648.53,5,28.8,2
537.8,3,27.4,2
630,3,29.7,2
711.29,5,28,2
512.79,3,25.8,2
689.06,5,28,2
416.04,5,28.4,2
380.17,5,28.2,2
386.84,5,28.6,2
882,2,28.5,2
393.75,5,28.3,2
525,3,25.5,2
595.95,3,31.6,2
595.95,1,32.3,2
501.14,1,28.2,2
595.95,3,27.8,2
565.38,1,27,2
711.29,5,27.1,2
958.7,2,29.8,2
424.04,5,27.8,2
595.95,3,31.6,2
565.38,1,29.9,2
580.26,1,27,2
612.5,3,31.5,2
612.5,3,28.9,2
689.06,5,26.9,2
668.18,5,27.9,2
612.5,3,30.9,2
668.18,5,28,2
612.5,3,29.5,2
512.79,1,29.5,2
668.18,5,26.8,2
450,5,31,2
689.06,5,28.1,2
711.29,5,26.9,2
393.75,5,26.9,2
848.08,2,29.2,2
735,5,27.2,2
459.38,1,28.1,2
882,2,29.2,2
580.26,1,30.5,2
612.5,3,28.8,2
711.29,5,27,2
760.34,4,27.7,2
565.38,1,29.9,2
580.26,3,27.4,2
735,2,28.5,2
580.26,3,29.9,2
668.18,5,29.3,2
408.33,5,27.9,2
595.95,5,27,2
424.04,5,28.6,2
787.5,2,25.1,2
918.75,2,29.2,2
580.26,3,30.7,2
408.33,5,28.8,2
668.18,5,26.9,2
565.38,2,26.5,2
735,2,31.4,2
668.18,5,28,2
537.8,3,27.9,2
580.26,3,27.7,2
711.29,5,27.5,2
537.8,3,25.6,2
551.25,3,31.6,2
565.38,1,30.5,2
565.38,3,31.6,2
408.33,5,31,2
595.95,3,31.7,2
882,2,29.4,2
551.25,3,28.9,2
595.95,3,30.8,2
612.5,3,30.9,2
537.8,5,28.3,2
525,3,26.4,2
386.84,5,28.3,2
595.95,3,31.7,2
612.5,3,31.7,2
1002.3,2,31.4,2
787.5,5,29.5,2
735,5,26.9,2
512.79,3,25.8,2
848.08,2,31.4,2
882,2,28.3,2
630,5,27.2,2
565.38,3,27.9,2
551.25,3,28.6,2
595.95,3,26.9,2
424.04,5,25.2,2
1002.3,2,31.9,2
551.25,3,26.7,2
450,5,28.1,2
580.26,3,28.9,2
400.91,5,27.6,2
595.95,3,29.5,2
648.53,5,26.9,2
565.38,3,30.4,2
787.5,4,27.2,2
386.84,5,26.9,2
469.15,1,28.2,2
380.17,5,28.2,2
565.38,3,30,2
668.18,5,31,2
551.25,3,27.5,2
816.67,4,28.9,2
630,3,29.8,2
551.25,3,27.8,2
424.04,1,26.6,2
595.95,2,26.2,2
386.84,5,25.9,2
668.18,5,27.9,2
595.95,3,30.8,2
373.73,5,28.4,2
689.06,5,26.9,2
711.29,5,26.9,2
816.67,2,27.2,2
537.8,1,28.9,2
689.06,5,28.1,2
711.29,5,26.9,2
612.5,3,30.4,2
816.67,4,30.1,2
408.33,5,30,2
424.04,5,28.1,2
380.17,5,26.7,2
668.18,5,26.8,2
551.25,3,31.5,2
537.8,3,29.5,2
648.53,5,28,2
760.34,2,25.1,2
630,3,31.5,2
630,3,28.8,2
612.5,3,27.5,2
882,2,28.6,2
595.95,5,27.5,2
565.38,3,28.2,2
711.29,5,29.3,2
512.79,1,31.1,2
373.73,5,29,2
551.25,3,29.9,2
386.84,5,28.4,2
551.25,2,29,2
689.06,5,29.5,2
380.17,5,27.5,2
580.26,3,31.6,2
537.8,1,31.3,2
537.8,1,29.2,2
512.79,3,27.6,2
595.95,3,28.4,2
459.38,1,28.9,2
490,3,28.4,2
848.08,4,31.1,2
344.53,5,27,2
386.84,5,29.5,2
612.5,1,31.3,2
882,2,27.2,2
816.67,2,25.1,2
1002.3,2,29.5,2
648.53,5,26.9,2
760.34,5,29.4,2
551.25,3,30.1,2
689.06,5,28,2
735,2,25.2,2
580.26,3,30,2
537.8,1,29.2,2
848.08,2,29.1,2
469.15,3,25.1,2
711.29,5,28.1,2
630,5,28.1,2
848.08,2,27.8,2
408.33,5,28.1,2
424.04,5,27.1,2
735,5,31.2,2
551.25,3,28,2
848.08,2,28.3,2
386.84,5,26.9,2
580.26,3,29.3,2
648.53,5,30.4,2
551.25,1,30.2,2
512.79,3,29.2,2
689.06,5,31,2
668.18,5,28,2
580.26,3,31.5,2
400.91,5,29.2,2
595.95,3,26.4,2
525,1,32.3,2
689.06,5,28,2
537.8,1,29.6,2
580.26,3,28.4,2
565.38,1,28.6,2
668.18,5,28.1,2
373.73,5,25.1,2
711.29,5,27.2,2
612.5,3,31.4,2
689.06,5,29.4,2
689.06,2,28.7,2
380.17,5,29,2
380.17,5,29.2,2
565.38,3,29.7,2
408.33,5,28.7,2
882,2,31,2
408.33,5,27.6,2
648.53,5,28,2
711.29,2,28.6,2
459.38,1,29.5,2
760.34,5,28.8,2
580.26,1,29.2,2
393.75,5,27.3,2
525,1,28.3,2
501.14,3,29.3,2
848.08,2,25.9,2
386.84,5,26.9,2
490,3,27.5,2
689.06,5,28,2
512.79,3,26.6,2
393.75,5,28.2,2
711.29,2,28.4,2
512.79,5,29.4,2
441,5,27.3,2
1002.3,2,30.4,2
416.04,5,28.1,2
648.53,3,31,2
565.38,3,27.6,2
787.5,5,31.1,2
393.75,5,28.9,2
630,3,32.6,2
630,5,26.8,2
551.25,1,31.2,2
689.06,5,26.9,2
848.08,2,31.4,2
630,3,31.1,2
580.26,3,31.6,2
380.17,5,25.3,2
882,4,31.8,2
400.91,5,28,2
386.84,5,27.5,2
416.04,5,28.9,2
512.79,3,27,2
565.38,3,29.8,2
350,5,28.1,2
711.29,5,30.5,2
760.34,2,28.8,2
612.5,3,31.5,2
595.95,3,30.5,2
958.7,2,29.8,2
668.18,5,27,2
848.08,2,28.3,2
711.29,5,28,2
525,1,26.3,2
490,1,29.4,2
648.53,3,29.5,2
689.06,5,26.9,2
689.06,5,31.2,2
958.7,2,28.3,2
668.18,5,26.5,2
512.79,3,27.8,2
400.91,5,28,2
580.26,3,29.9,2
525,3,28.1,2
441,5,28.4,2
918.75,2,28,2
525,1,29.5,2
711.29,5,29.4,2
760.34,5,29.4,2
711.29,2,28,2
668.18,5,27,2
479.35,3,25.9,2
735,5,28,2
711.29,5,26.9,2
668.18,5,27,2
882,2,26.4,2
668.18,5,26.9,2
711.29,5,29.4,2
490,1,26.4,2
400.91,5,28.6,2
630,5,26.9,2
380.17,5,27.2,2
551.25,3,29.9,2
525,3,28.1,2
525,3,27.4,2
344.53,5,28.2,2
408.33,5,27.6,2
380.17,5,25.5,2
735,2,25.1,2
668.18,5,29.3,2
848.08,2,31.4,2
668.18,5,26.9,2
668.18,5,27.9,2
711.29,5,27,2
668.18,5,27.9,2
537.8,3,30.2,2
668.18,5,28,2
400.91,5,28.2,2
512.79,1,30.7,2
393.75,5,28.7,2
668.18,3,31.6,2
512.79,1,29.7,2
565.38,3,30.8,2
760.34,5,29.4,2
595.95,3,29.8,2
525,3,26.5,2
648.53,5,26.9,2
469.15,5,27.1,2
648.53,3,31.5,2
580.26,3,29.7,2
595.95,3,29.9,2
355.65,5,28,2
595.95,3,29.7,2
565.38,3,30.6,2
648.53,5,28,2
551.25,3,27.8,2
630,5,28.6,2
760.34,5,27.1,2
595.95,3,30,2
537.8,3,27.6,2
565.38,3,28.8,2
711.29,5,26.9,2
400.91,5,29.2,2
958.7,2,27.8,2
816.67,4,28,2
450,1,29.3,2
525,1,30.4,2
668.18,5,27,2
612.5,3,29.8,2
525,3,28.1,2
580.26,3,30.1,2
565.38,3,26.5,2
848.08,2,29.4,2
648.53,5,28,2
760.34,4,27.1,2
512.79,1,28.7,2
565.38,3,28.9,2
787.5,5,29.4,2
711.29,5,31.3,2
525,3,25.1,2
400.91,5,25.9,2
373.73,5,29.8,2
668.18,5,26.9,2
689.06,5,27,2
595.95,3,29,2
416.04,5,27.1,2
668.18,5,28,2
735,5,27.1,2
551.25,3,28.6,2
1002.3,2,29.5,2
816.67,2,28.3,2
512.79,1,29.5,2
711.29,5,29.4,2
580.26,3,31.6,2
565.38,1,30.7,2
525,3,27.7,2
551.25,3,29.9,2
668.18,1,32.2,2
648.53,3,30.9,2
595.95,3,28,2
612.5,3,29.7,2
551.25,1,29.3,2
918.75,2,27.6,2
512.79,3,28.3,2
501.14,1,27.9,2
479.35,3,26.8,2
711.29,5,28,2
400.91,5,27.2,2
512.79,1,29.4,2
612.5,3,28.8,2
668.18,5,28.7,2
612.5,3,27.7,2
380.17,5,26.7,2
551.25,3,29.7,2
816.67,5,28,2
580.26,3,30.8,2
711.29,5,29.4,2
479.35,1,25.2,2
735,5,27.1,2
400.91,5,28,2
595.95,3,30,2
711.29,5,28,2
501.14,3,25.8,2
882,2,31,2
668.18,5,28,2
612.5,3,30,2
393.75,5,26.2,2
711.29,5,31.1,2
760.34,5,29.4,2
580.26,3,28.2,2
648.53,2,28.7,2
565.38,3,28.6,2
630,2,27.9,2
565.38,3,29.4,2
689.06,5,29.4,2
958.7,4,28.1,2
490,3,28.7,2
787.5,2,28.3,2
565.38,3,26.5,2
668.18,5,27.9,2
648.53,1,29.4,2
479.35,1,28.2,2
648.53,5,26.9,2
689.06,5,28,2
565.38,3,26.7,2
551.25,3,26.4,2
735,2,29.8,2
565.38,3,28.8,2
551.25,3,28.7,2
393.75,5,27.3,2
848.08,2,29.9,2
386.84,2,27.6,2
612.5,5,29,2
689.06,5,28.7,2
689.06,5,27.2,2
612.5,5,27,2
393.75,5,27.4,2
565.38,3,31.6,2
393.75,5,28.5,2
393.75,5,29.1,2
848.08,2,27.4,2
735,5,27.2,2
668.18,5,27.9,2
612.5,5,28.7,2
565.38,3,29.7,2
668.18,5,26.9,2
551.25,3,30,2
735,5,27.1,2
551.25,3,27.8,2
512.79,3,25.6,2
400.91,5,28.8,2
595.95,3,30.3,2
787.5,2,28.2,2
816.67,2,27.6,2
711.29,5,29.4,2
1002.3,2,29.1,2
565.38,3,27.3,2
595.95,1,29.1,2
668.18,5,26.9,2
525,3,28.2,2
565.38,3,31.5,2
416.04,5,28.4,2
760.34,5,31,2
848.08,2,28,2
816.67,2,28.8,2
373.73,5,28.2,2
816.67,2,26.6,2
848.08,2,29.2,2
735,5,27.2,2
380.17,5,27,2
393.75,5,27.3,2
386.84,5,27.2,2
490,3,28.4,2
595.95,3,29.9,2
648.53,5,28,2
367.5,5,28,2
551.25,3,28.5,2
393.75,5,28,2
512.79,3,26.9,2
612.5,3,29.9,2
525,1,28.6,2
595.95,2,29,2
551.25,3,30.9,2
551.25,3,30.3,2
648.53,5,26.9,2
595.95,3,31.7,2
787.5,5,27.2,2
565.38,3,29.9,2
648.53,3,27.6,2
416.04,5,28.8,2
380.17,5,28.6,2
380.17,5,26.2,2
668.18,5,29,2
612.5,3,29,2
441,5,31.2,2
630,5,28,2
760.34,5,29.5,2
432.35,5,28.1,2
393.75,5,27,2
565.38,3,28.5,2
525,3,28,2
580.26,3,30.7,2
424.04,5,28,2
918.75,2,27.1,2
648.53,3,31.2,2
612.5,3,30,2
958.7,2,28.2,2
373.73,5,29.6,2
612.5,5,28.7,2
711.29,5,31.2,2
711.29,5,28.1,2
958.7,2,29.5,2
595.95,3,31.5,2
408.33,5,28,2
380.17,5,27.9,2
648.53,5,28,2
760.34,5,27,2
551.25,3,31.5,2
537.8,3,27.5,2
612.5,3,29.8,2
441,5,28.7,2
612.5,3,27.6,2
580.26,3,31.4,2
537.8,3,27.7,2
612.5,3,29.7,2
689.06,5,28,2
668.18,5,27,2
424.04,5,27.9,2
551.25,3,30.1,2
816.67,2,28,2
668.18,5,27.1,2
501.14,1,28.5,2
380.17,5,30,2
711.29,5,26.9,2
848.08,4,31.1,2
380.17,5,25.3,2
787.5,2,26.1,2
848.08,2,29.9,2
490,1,29.5,2
668.18,5,26.9,2
848.08,4,30.1,2
816.67,4,27.5,2
400.91,5,29.1,2
711.29,5,31.2,2
416.04,5,27.1,2
525,3,28.1,2
525,1,30.4,2
551.25,3,30.8,2
512.79,3,29,2
711.29,5,26.8,2
565.38,3,30.1,2
416.04,5,29.2,2
512.79,1,28.1,2
501.14,1,29.3,2
595.95,3,31.5,2
424.04,5,28.6,2
408.33,5,28.7,2
512.79,3,25.4,2
386.84,5,27.3,2
735,5,27.1,2
580.26,3,29.9,2
711.29,5,29.3,2
367.5,5,27.4,2
668.18,5,26.5,2
479.35,3,26.5,2
416.04,5,28.3,2
648.53,5,27,2
735,5,27.3,2
648.53,5,26.9,2
711.29,5,26.9,2
668.18,5,26.9,2
580.26,3,29.6,2
882,2,27.2,2
408.33,5,26.9,2
551.25,3,30.6,2
525,3,26.6,2
408.33,5,28.9,2
580.26,3,31.7,2
408.33,5,30.1,2
816.67,4,30.1,2
537.8,3,25.8,2
580.26,3,27,2
668.18,5,27.3,2
630,5,27.1,2
735,5,27,2
565.38,3,29.8,2
689.06,5,26.9,2
551.25,1,31.9,2
400.91,5,28,2
565.38,3,27,2
735,2,28.7,2
689.06,5,26.9,2
580.26,3,28.9,2
416.04,5,29,2
525,3,26.5,2
711.29,5,27.2,2
668.18,5,27.9,2
525,3,29.1,2
565.38,3,29.9,2
432.35,5,30,2
648.53,5,28,2
711.29,5,28,2
525,3,26.5,2
408.33,5,30.1,2
711.29,5,28,2
551.25,3,27.2,2
580.26,3,29.5,2
525,3,27.6,2
373.73,5,25.2,2
400.91,5,27.2,2
580.26,1,30.4,2
432.35,5,28.2,2
630,3,31.7,2
479.35,1,29.5,2
612.5,3,32.6,2
612.5,3,29.7,2
380.17,5,27,2
479.35,3,27.3,2
1002.3,2,28.2,2
386.84,5,28.7,2
580.26,3,26.5,2
882,2,29.2,2
424.04,5,31.2,2
393.75,5,28.1,2
373.73,5,26.5,2
512.79,3,27.1,2
565.38,3,29.8,2
408.33,5,28.8,2
648.53,5,27.1,2
711.29,4,27.1,2
630,3,29.7,2
580.26,1,32.4,2
816.67,4,30.1,2
689.06,1,27.7,2
551.25,1,32.4,2
490,1,29.8,2
882,2,27.9,2
689.06,5,26.9,2
612.5,3,31.8,2
711.29,5,30.4,2
565.38,3,29.9,2
918.75,2,28.2,2
537.8,3,25.9,2
512.79,1,28.1,2
648.53,3,31.6,2
760.34,5,28.1,2
595.95,3,27.9,2
787.5,4,27.3,2
1002.3,2,31.2,2
537.8,3,29.9,2
760.34,5,27.1,2
816.67,2,25.1,2
551.25,3,26.4,2
689.06,5,26.9,2
816.67,2,28.5,2
525,3,26.5,2
595.95,1,29.3,2
735,2,27.9,2
501.14,3,27.8,2
537.8,3,26.4,2
525,3,25.4,2
565.38,3,30,2
668.18,5,28,2
367.5,5,28.1,2
595.95,3,28.9,2
441,5,26.1,2
565.38,1,31.2,2
537.8,3,26.5,2
630,3,30.1,2
918.75,2,31.1,2
668.18,5,28.1,2
373.73,5,25.5,2
501.14,3,29.1,2
595.95,3,31.7,2
367.5,5,28.4,2
